path,size_bytes
SNAPData2F9B000A5D24CqeplusAutoFullTestingResultsTestSummaryJson_d8936e65-32e3-4c66-b260-a089519df77b.json,1757
SNAPData2Fd1F09A877CTieraA0ARagDeckJsonl_4b5e53fb-c807-4624-a66c-7386b7f586bc.json,1563
SNAPData310Ffeb5Fe85SemanticParsingWikitablesExperimentElmoNoFeaturesJson_ca8d5971-0461-440b-b831-8ef7f3456cd6.json,1829
SNAPData312Ef03A2Bd7LabelsRun1760239157Label07Json_338f79e7-7a64-47e3-9082-4857d1fbbd61.json,1643
SNAPData31408A4C29D4E8ToolkitV5ResultsD24MetricsCsv_89ca6536-2e69-4f5d-bc4f-a07b8c70fe94.json,1650
SNAPData3181189F8421DocsExperimentalDataOverlaysHnfCsv_0a5afe4f-4c57-4e3e-8c24-760d469c7cc2.json,1673
SNAPData31Af03C67163SprintbStep2Ckpt6CqeRootCompressionConfigJson_9e471024-aea8-4637-b668-fd01da7c3b4b.json,1765
SNAPData31Bdeceeb180CqeExamplesSampleHypothesisJson_5dc1bfe3-df48-4d85-bdc1-c6e1792e1749.json,1650
SNAPData320987651868ScipyMainScipyMainTachToml_83eed5db-b280-4604-aa82-8b54d02f50bf.json,1612
SNAPData3256B94E7889NumbaMainNumbaMainTowncrierToml_f4946607-1106-4051-8c10-c7b9121cd3b9.json,1652
SNAPData331Ce0A55438TierbB13RagDeckJsonl_fb6ab7a1-65db-42b2-b2cd-bc7272523c00.json,1563
SNAPData3350557A9F7AFixturesDataSnli2Jsonl_82bf5c7d-bbd4-4fbd-9259-421e16b24320.json,1578
SNAPData33512A307EebTieraA0BRagDeckJsonl_0dec7297-3971-4ec5-b92b-52df1f9276f5.json,1563
SNAPData33E81E46D0F0GithubWorkflowsCondaWorkflowMatrixJson_0a0f20cb-78c1-40f8-a9d0-42c1c81ea2c6.json,1708
SNAPData344210828554NpxMainNpxMainPyprojectToml_767867ea-7aed-4e71-a0e0-e3da6cf3532e.json,1620
SNAPData34E043Fab396TestsDataUmathValidationSetLog10Csv_3f922ffd-486c-4add-9db9-bd43d8ea72bf.json,1682
SNAPData3537734Cabc6TestsDataPcg64Testset2Csv_bc3ef776-a919-41c1-bcd9-8d91dcc5e82d.json,1601
SNAPData35A7Be498848Cqeplus20251016ThreeSchemasEntropyfuturesschemaJson_c3e6ed6c-2757-425f-84bc-7159be505fcf.json,1811
SNAPData35D4A435A80BCqeplusAutoFullDocs94Cefa2900PyprojectToml_984fa64f-0078-4dce-a059-7a8f4d82c107.json,1742
SNAPData363646A0Fce3TieraA4RagDeckJsonl_49e6651f-f9cc-4106-b600-937a5cf92f26.json,1555
SNAPData36937E752526DocsExperimentalDataSceneComponentMapCsv_361896a1-8199-459b-8984-41b103750cab.json,1722
SNAPData3700077F6FaaArtifactsSealsSeal4Cda674AJson_af69f62c-373a-44d5-ade9-be5627cf53a9.json,1642
SNAPData37Eb745Dbef1GithubWorkflowsNumbaOsx64CondaBuilderYml_c84107cc-05b9-4f09-8bb9-9e2691371581.json,1726
SNAPData383B18C52EbaPapers07PathAutoRagDeckJsonl_418cc3f8-5c62-4ee8-8efc-85c6502cc9dd.json,1629
SNAPData39628E9E4Ba6GithubWorkflowsCodeqlYml_df17b5be-8c80-4133-b738-96b6b7f975ac.json,1594
SNAPData3Bd3F2667F64DocsExperimentalDataSnaposSessionActionItemsV1110825024415Csv_de8c3d2f-26dc-49c2-81d2-b0c648c8a62d.json,1894
SNAPData3C13963Fa871CqeplusAutoFullPapersA3Ea0927FbS2TestbLedgerJson_cdf5209e-6727-494c-9bba-ada1e516f58b.json,1791
SNAPData3C61391Ddcd5MagnitudeMasterMagnitudeMasterTravisYml_9f8f492d-97fe-4e34-bb6d-2161819e4dc0.json,1716
SNAPData3D866Ca137AcDocsExperimentalDataOverlay64EdgesCsv_3fbef18a-fb64-4c23-a263-ac903e4a5817.json,1697
SNAPData3E0772862EeeSemanticParsingNlvrDirectSemanticParserExperimentJson_9e0acb6c-46c5-489a-844d-10bdccc86391.json,1829
SNAPData3E351F697180GithubWorkflowsCiYml_8577a730-3f14-4208-a64d-966c18084652.json,1562
SNAPData3E5445Aa04C2Cqeplus20251016ThreeSchemasHarnesssliceschemaJson_f76d5cfb-a98d-45c3-8070-d921f874a07e.json,1795
SNAPData3F7E61C02Fd9FixturesCorefExperimentJson_69eb1950-d989-47d6-a36f-4a3e2552950a.json,1617
SNAPData3Fcba04Abbe7SemanticParsingNlvrCoverageSemanticParserUngroupedExperimentJson_2d55a30f-b9c0-43d6-a8c9-cba1ef669bfc.json,1918
SNAPData40151Aff2688FixturesBiattentiveClassificationNetworkElmoExperimentJson_24f4ab56-5753-406e-9eb7-4cb9593beb76.json,1868
SNAPData43A51032A28BLabelsRun1760239157Label04Json_19e970b5-8b75-4491-bbbd-87701a97b7bc.json,1643
SNAPData43F70C50D491LattpyMasterLattpyMasterReadthedocsYaml_4a2ac7b3-b487-43a2-a646-a11c644f0bf0.json,1717
SNAPData44136Fa355B3CqeplusAutoFullManifestsSlicesManifestJson_fddaa697-aa06-454c-bdd1-cdd4a30e2112.json,1740
SNAPData44Ba54264Ea1DocsExperimentalDataTokenRegistryCsv_0c4b23f6-6611-48b4-a541-e224eea2d2a6.json,1689
SNAPData44D80E6Bc2Eb99OtherHandoffRunnableMinBenchmarksCsv_e48be43f-5b8a-43c6-80a9-b51c72c0eb42.json,1706
SNAPData44Dc86D9Fa50F2PyCodePyprojSkbuildToml_708a9bde-3f25-4644-96ac-490156b17d3a.json,1603
SNAPData44Ffa6D562CbTierbB3ReceiptsSchemaJson_4674ddc1-0143-4eaa-90b2-ba2e5798832e.json,1602
SNAPData4585810B34CdCqePapersPackageRagsB8RagJsonl_02191dcb-fb04-40e8-aabf-6e8f888fa7d8.json,1645
SNAPData46A51F1157C607DocumentationReviewandanalysisofcqeBasedgeomeMorphonicAllSeedsJson_ee8d5898-b58b-451a-a39c-0f1a52bf14a1.json,1949
SNAPData47A5302Bf529DocsExperimentalDataStreamResidueCsv_cdbda12f-8363-4813-aee5-5155c7265b74.json,1689
SNAPData486B35B922B0SystemPackageV13NestedRagDecksDeckIndexFullJson_833d3779-6d70-4db3-a395-bac325146cc4.json,1784
SNAPData48Af593Ed6FfFixturesSrlExperimentJson_57de2a47-211f-49b3-b6d9-4797c3e93cfa.json,1601
SNAPData494331C67Fe6TierbB14RagDeckJsonl_f9daafe4-bfbf-4a2e-b9af-e8c6dad016d2.json,1563
SNAPData494464729B13ArtifactsSealsSeal3487493133E9Json_304f6a2c-df6b-4f7b-8aa1-4775bc73a104.json,1674
SNAPData49E751688Cb9TestsDataPhiloxTestset1Csv_213db492-ec43-4f35-9e68-3783cf601f92.json,1609
SNAPData4Acb5236Bb3ARunsFinalLedgerJsonl_aa9fb06e-05bb-4175-96f7-8a6eadfa7bcf.json,1561
SNAPData4B0C37Cabb91DocsExperimentalDataComponentsRegistryCsv_d48cc849-5ef6-4de5-ac9f-1e7722bb606d.json,1729
SNAPData4B3D8D48A227NumbaMainNumbaMainAzurePipelinesYml_01c3dd60-ebbc-48d5-bc7e-716718384734.json,1684
SNAPData4Bb6C2939101TieraA6RagDeckJsonl_65f94249-b871-4ccd-88c7-0fa5d733a0bb.json,1555
SNAPData4Bb6F4377B92CqeConfigDefaultsJson_b100b055-2b19-404c-b17a-aec928e96175.json,1569
SNAPData4Bbf219D00A9FixturesBiattentiveClassificationNetworkFeedforwardExperimentJson_7ff6b590-1f08-4c37-84ee-8a1d320ebfa9.json,1924
SNAPData4Bdf4078346FCqeTemplatesBundleTemplatesIntegrityReportJson_be2b17e1-d299-4bea-84ee-d67bc46dbbc9.json,1772
SNAPData4C4C2Cfb5A42DocsExperimentalDataGovernanceManifestCsv_17c6029f-6e2a-46a1-9118-0138a9747b22.json,1729
SNAPData4C57Edaab32ETransformerSmallTarModelEncoderBpeJson_1432377f-2c5f-4b32-8a40-b04999ba0a5d.json,1708
SNAPData4C8940720Bf9GithubIssueTemplateFeatureRequestYml_fd950c59-f676-49bc-9f3a-e29acff41820.json,1692
SNAPData4Ccf32F6EcbdCqe05Slices010Cqe05SlicesPyprojectToml_c283484e-31c0-4869-ba93-5c86bb1a2df9.json,1713
SNAPData4E8622223D95DocsExperimentalDataHqShuttlecomStreamCsv_5915a8f1-2608-4331-ad8a-95c74b5adde5.json,1730
SNAPData4E9F0A892850DocsExperimentalDataAgrmComparativeReviewV1Csv_cc34d427-5bd1-496a-81ae-0c070cd0bbc8.json,1771
SNAPData4Ebf287Fbeb1Papers06Base4RagDeckJsonl_89d3dca1-cae7-47e7-b621-3fe1d4a933cf.json,1604
SNAPData4Ebf47043B22NumpydocMainNumpydocMainPyprojectToml_9e99aebe-6c93-46ba-8304-3e416afd6f5c.json,1700
SNAPData4F5AdcfedadeGithubWorkflowsDeployReleaseYml_13291ef6-9aaf-4fe9-bd1e-b3fea98d5f23.json,1651
SNAPData4F605D710310NumpyMainBenchmarksAsvConfJson_74f8457c-4a04-4987-bcad-c2a6433afec4.json,1643
SNAPData507Cbb8C0D87Bestbuild1013252BestBuild101325GrokPatternsJson_837ad1f2-5bb1-4c08-a563-031ff43eaf07.json,1782
SNAPData50Fcdf5417EeGithubWorkflowsSimulatorTestYaml_55ce8390-cd91-4011-8cac-ebdf781aef44.json,1660
SNAPData52522687Ec44GithubIssueTemplateConfigYml_22bd4f18-6371-4a90-9184-7e78bafd3509.json,1627
SNAPData529A81Fd4F85TriviaqaSampleQaWebTrainJson_31c6b718-dc59-43d1-99a0-407bf206fd05.json,1627
SNAPData53C692Aa99C6HandoffSupplimentsPapersAndReadmesForVariedBenchmarksCsv_205eb75c-21ce-45c2-bb05-91ba13cb4189.json,1853
SNAPData53Ebebc339EcTriviaqaSampleQaWikipediaTrainJson_e5adf83d-0548-4961-9ef4-aae2882b82dd.json,1675
SNAPData54Aa4C0326FdGithubWorkflowsCompilerSanitizersYml_942d9b21-16da-4d8a-9ca9-671500492f63.json,1691
SNAPData54B3171Cf844ReceiptsContextPassIntentVerificationJsonl_0327198b-285c-4939-8662-acc96ae8d0d4.json,1739
SNAPData56149676B31CFixturesBiattentiveClassificationNetworkOutputOnlyElmoExperimentJson_a760b092-7442-4a42-9de5-26b98a94a28f.json,1950
SNAPData564556957Ff8GithubWorkflowsReleaseYml_30ce7d30-3816-44d6-9cf6-f34661ba4692.json,1602
SNAPData564Ded390993DocsExperimentalDataHqEarthMoonPipelineCsv_748eb676-3a86-48a4-811d-c682a4dcc354.json,1739
SNAPData56D13C1C33D7NumpyMainNumpyMainEnvironmentYml_8ef5e105-2bd8-4a9e-a575-93a9a21bbaa2.json,1659
SNAPData5739Ec558986DocsExperimentalDataHelix10EmbeddingCsv_442516bb-1a9f-4f1e-a885-10de2faa652d.json,1713
SNAPData57C12A9E6660CqeplusAutoFullHarness3Afd1A1D38CqeConstantsJson_faf5f90e-6441-4282-b1e3-0e2d6ee23593.json,1790
SNAPData58Dd059A2215GithubWorkflowsMainYml_480b54de-47eb-4b40-a2a1-061712016e4d.json,1578
SNAPData59Bbd1B92070TieraA3RagDeckJsonl_7d35d1fb-d6b7-47f3-8465-94fb75c59b6c.json,1555
SNAPData59F1276E4927TieraA7RagDeckJsonl_56445b5c-79b1-415e-b500-98991ee44790.json,1555
SNAPData5Ad0D37954E0GithubWorkflowsPypiReleaseYml_7214d384-f0da-4082-85e6-9bface44a305.json,1635
SNAPData5Ae75E836A07SemanticParsingNlvrCoverageSemanticParserExperimentJson_597f7233-bb42-452a-abda-2dd8c85eee5e.json,1845
SNAPData5Aeeab855936GithubIssueTemplatePostInstallYml_c3e366cf-646b-4bf7-ae11-664c9849d57a.json,1668
SNAPData5B1Bbbfd11F3CqeplusAutoFullDocs8D9C01E9AeCqeSystemState1760392998Json_74c56520-c137-4628-a608-2a8831fcb6c3.json,1864
SNAPData5Bdae1Cac261CqeplusAutoFullPapers45D9F38C56S2TestaLedgerJson_ae50df75-2721-4f88-95cc-75119247fcab.json,1791
SNAPData5C1497Af07A8CqeMasterFull20251016T200315InventoryTmpManifestJson_d82d36a5-0af3-4b62-941a-dee61bb170f0.json,1821
SNAPData5C7Af20A0B06GithubWorkflowsEmscriptenYml_58ab07fe-9626-4acc-9557-b8ead668818b.json,1626
SNAPData5Ccdba89C736GithubWorkflowsReleaseYml_546ad1d3-4c35-4bf2-95a4-7efb855b9a8a.json,1602
SNAPData5Cdcc503Aa4ECqeUnifiedSnapshotCqeUnifiedStartupPacketJson_c007fe36-5f05-401c-be87-e35b3cc36d24.json,1765
SNAPData5Ceb0152E3DcTestsDataUmathValidationSetSinhCsv_3e71a2f5-2e06-4862-b523-3be7e151d7cf.json,1674
SNAPData5Df55E2B8BafWikitablesTables590Csv_b4fd792b-40cb-40c5-a413-99af57224077.json,1575
SNAPData5E00725D06EaGithubWorkflowsMilestoneMergedPrsYml_3d5a88db-0d4f-4de6-bc05-86b94b93af8a.json,1692
SNAPData5E060802F05DDocsDagmapDagmapYaml_54dfe197-2181-41e2-86a2-d8dbd0198fe3.json,1562
SNAPData5E479Fe34D80TestsDataMt19937Testset1Csv_7a020eb4-8325-4a8b-9f1c-f44a2283740c.json,1617
SNAPData5F190679Ba8DNumpyMainGithubPrPrefixLabelerYml_c92e7fa8-090d-4e98-8e9f-b50ae7b64419.json,1669
SNAPData600E84991D0CGithubWorkflowsNumbaOsxArm64WheelBuilderYml_67c983c3-4983-4af7-b4dc-915912b66f33.json,1750
SNAPData6050F1F60548DocsExperimentalDataCqeNodesEvidenceTiersAfterFormalSmokeV3Csv_f803a70a-dba2-4690-8b0f-d35cbc4a5c4b.json,1903
SNAPData60878E1D7007FixturesSimpleTaggerExperimentWithRegularizationJson_cfae885a-f568-4d4f-818d-a89ae11614bd.json,1820
SNAPData6088C4C2D6B6CqeplusAutoFullDocsFdeedc1894ModuleManifestJson_f7dc0001-42ed-44fb-8f0d-8dc4e746f03c.json,1782
SNAPData610Becc8C9FeManusfullsessionmateriallist20251016T081507Z100RagDecksBase80Jsonl_f52da307-6e92-4ef6-b8e4-60553d5d65e4.json,1934
SNAPData61521C38932EScipySpecialFunctionsJson_885b3953-62cf-4a22-b003-44b4b0b2abc7.json,1601
SNAPData61Edb84A79C6Labels68A8E31EDoc5Json_f6ac7530-89b3-4792-87b7-a915500a4ae8.json,1578
SNAPData61F472D8Bcd4DocsExperimentalDataEmCqeReceiptsSummaryCsv_240c0009-2212-4744-803f-56a788dcfdb3.json,1747
SNAPData622F8A619503Labels68A8E31EDoc8Json_c07fa290-74d1-41d3-90e0-d403530c8c2e.json,1578
SNAPData62F690F49445Cqe03Governance010Cqe03GovernancePyprojectToml_20587c16-d496-495b-9a49-17d2bc1f32dd.json,1777
SNAPData63D7A0D1510DDocsExperimentalDataEnsemblesCsv_ef1e2ef6-e4ed-4bb7-ab55-f047dbda40dd.json,1656
SNAPData63F52Ced7CfbRagCardsCardsJsonl_923b9f41-ff52-4f27-bed9-00bb5bd5a4b2.json,1546
SNAPData63F5D0E751A7TierbB3AnchorsJson_e1dce8d7-2b0a-4199-a291-b1f34f5d0ee4.json,1545
SNAPData6586A6Ea5F64DocsExperimentalDataCqeScenesStructuredCsv_21e37167-3c85-48e6-bc7c-b6b3dec96b6f.json,1738
SNAPData65C03Cc43C52DocsExperimentalDataOverlaysDscCsv_dcbe7c52-40ef-46e7-979a-8b6fdc2d8622.json,1673
SNAPData66072E252Bb7CqeplusAutoFullHarness3Fbef7116DLedgerJsonl_c478a3be-a504-4613-8897-961f457ea3dc.json,1749
SNAPData660Ac8A1C231DocsExperimentalDataHqOpsTimelineCsv_a6a90f15-cdf4-482d-a235-0f070b09a987.json,1690
SNAPData662C994640DdDocsExperimentalDataCqeGateLabelsWithBraidingFixedCsv_b698e80b-870b-4914-a51c-ccad9fc38d84.json,1829
SNAPData666A96Bead2BFixturesBidafExperimentJson_ccd7ad0b-a10d-4dca-be1b-56e90898e21c.json,1617
SNAPData66F5B2Dcfd87FixturesBiaffineDependencyParserExperimentJson_93c69ef9-ff83-47fc-8402-194bbae7bee8.json,1771
SNAPData67179930Dc6908ExportsExportedAssets1WithKakeyaKakeyaAnchorLedgerSchemaCsv_e7f80074-9742-4a54-8268-5126f5c27c81.json,1895
SNAPData67798Eb2F29FDocsExperimentalDataAcceptanceTestsExtraCsv_61d3408e-372a-42b8-a3e3-68208c38163a.json,1746
SNAPData67E9D4B1E965DocsExperimentalDataQmIsingSummaryCsv_2d0afe33-89fa-40ac-8005-5b93e5e56aca.json,1698
SNAPData68213C4D6E66LattpyMasterLattpyMasterPreCommitConfigYaml_52f93850-ea6c-42c0-bdcc-576e93f824dc.json,1751
SNAPData68Faa39609A3GithubWorkflowsCondaPythonBuildYaml_77361c32-04d2-45ae-80a5-99608c8857d7.json,1685
SNAPData69285Ab4Fc3EReceiptsBuildPassBuilderScriptsCsv_b6acf911-afe9-4b89-82fe-9ea5a20ef12f.json,1673
SNAPData6931B29A8187ReceiptsDocsPassAcronymsYaml_f09d9a20-73bc-447b-98e1-cd49b515cc9c.json,1627
SNAPData6980742Fbca4CqePapersPackageSchemasBrmReceiptsSchemaJson_ba6e283d-836e-4cfb-9c8c-0269ccc91d29.json,1757
SNAPData69A7918B1Ab4DocsExperimentalDataResearchTokensNavMarsHohmannV0Csv_0fa4f3b6-5049-4d2d-a863-de07e0df7e97.json,1829
SNAPData69B64Fe1089CNumpydocMainGithubDependabotYml_9d45b633-b07a-48de-9fff-359d6fd07af7.json,1651
SNAPData69E090614B79LabelsRun1760239157Label03Json_8a9907ef-3fec-4f7d-a88d-02c0b2ce3513.json,1643
SNAPData6A0Fe97791A5DocsExperimentalData65781Fd7Csv_6a2f835c-3edd-4c0d-b1ea-856944bd6862.json,1648
SNAPData6A187Fb6303CDocsExperimentalDataCqeTokensV2Csv_718f881d-cd0e-481c-ac5d-512cb590c836.json,1674
SNAPData6A5Acfe1A321TriviaqaSampleQaWebDevJson_b8504dc2-c993-4bb8-91b0-637a0201a619.json,1611
SNAPData6Af33605D146GithubIssueTemplateConfigYml_cd04b7aa-0070-4918-b2d0-9d689b8f5805.json,1627
SNAPData6C28515Bd852DocsExperimentalDataCqeOperationalDefinitionsCsv_c19987d9-6aa3-45fc-8059-8dcdb9289f02.json,1786
SNAPData6C5527543E20CqeplusAutoFullDocs583C7B3Ce1CqeScalabilityBenchmarks1760393008Json_2b43cd26-2b85-421a-a409-1f97a983b744.json,1944
SNAPData6C8B4Bb0Bf0CNumpyMainDevcontainerDevcontainerJson_6764d475-f052-4224-9c15-33b8cbbeb6b9.json,1699
SNAPData6Ca0A55A284DGithubWorkflowsWheelsYml_1195d858-9160-4ffd-a478-4f85844046e2.json,1594
SNAPData6Db42A11454FNpxMainNpxMainCodecovYml_7d915353-a42a-478d-a7cb-5950f0a7d9e2.json,1596
SNAPData6Dd0807694CcGithubWorkflowsNumbaOsxArm64CondaBuilderYml_7d1fcd4d-e355-42e3-819b-ad4348e4ad87.json,1750
SNAPData6Ec828F8C5C1Cqe02Embedding010Cqe02EmbeddingPyprojectToml_30345979-1596-474c-9a03-f6b485daad99.json,1761
SNAPData6F41Ba977724SerializationModelTarConfigJson_2f8515ec-1c29-4e61-abaa-78deed0d8d89.json,1650
SNAPData6Ff2309C79A4GithubWorkflowsDependencyReviewYml_7d476f0e-9503-4eaa-ad9d-4ab58805604b.json,1675
SNAPData70435Ecc4813TierbB19RagDeckJsonl_bc9842e3-ea0e-429a-9389-05c97105fd1b.json,1563
SNAPData70B63537B77CFixturesBiattentiveClassificationNetworkExperimentJson_b556fe13-e257-4b35-b5bc-5733dfcfc7c1.json,1835
SNAPData70F781E0B7D3ReceiptsDocsPassTerminologyPendingCsv_5f901cdb-d69e-43de-a2e1-f88deeafbc4c.json,1697
SNAPData71904Ed34E72SemanticParsingWikitablesExperimentErmJson_9a4d4ef5-27ec-48a5-b1ce-5203b76a86a8.json,1739
SNAPData7209B607F9B4SemanticParsingWikitablesExperimentJson_3c6ad236-f826-436e-ade4-6492161c2600.json,1714
SNAPData725842919Aa4SerializationModelTarConfigJson_8eeddf3d-c01c-49a1-a1ac-09f06e97ba8c.json,1650
SNAPData72Ca626Bde1CDocsExperimentalDataStartingDocsTimelineCsv_e231f1b5-0efb-44c2-a62c-86f50e5c1817.json,1746
SNAPData72D343886566BuildscriptsAzureAzureLinuxMacosYml_4e65c2f5-03de-417b-b0bf-be3fa6a8ac88.json,1683
SNAPData7465B4Ed10A2Cqe01Math010Cqe01MathPyprojectToml_52e8132f-1ee4-45a7-8188-14ad073770d2.json,1681
SNAPData7484E0E1Dcc8RagCardsCoverage64Csv_91831d25-0ad9-4878-8e79-0f5a227b6ede.json,1568
SNAPData74De053E185EGithubWorkflowsTestAndDeployYml_5746ce55-5e72-4515-9814-404177d41a5c.json,1652
SNAPData754F5946445EGithubWorkflowsLinuxYml_aa28e20f-ec16-415d-bce8-c1f8e520e7ed.json,1586
SNAPData756102B7Eb1BTestsDataPhiloxTestset2Csv_43e5a485-72af-4ea8-ab5e-b3de69063f81.json,1609
SNAPData7564D5E33372CqeplusRepo20251016ThreeCqeplus20251016ThreePyprojectToml_65203d72-68e4-452e-884f-5d33178e4f47.json,1863
SNAPData75Ae237099AfReceiptsDocsPassBatchLogCsv_714c5e73-c482-4199-b952-acf3b7b0c473.json,1617
SNAPData763A2C4FeddfTestsDataUmathValidationSetExp2Csv_7a78cebb-3f3b-473a-b1d9-725b4468645a.json,1674
SNAPData7662618F7948DocsExperimentalDataLpcCsv_e343e7c3-a6ec-412c-bfb5-9a7021987d8e.json,1608
SNAPData77B45A3Ab123Papers05PhiTieManifestJson_562f5d4e-b652-4ad8-9b53-f9cc106cd9a1.json,1611
SNAPData78C74Bd13673DocsExperimentalDataCodes64Csv_0c64f931-0391-43a1-916f-fccb4fdc7db6.json,1640
SNAPData78E999788F0BSerializationModelTarConfigJson_cffbd7e9-5370-40a9-a8b1-d55d3ae71182.json,1650
SNAPData79C78F307E76CqePapersPackageAuditsCoverageSuggestionsCsv_1bf05615-6278-4529-941d-359c90e7d813.json,1754
SNAPData7C719C6A0476Papers06Base4ManifestJson_e763547e-c937-455e-9c42-6f1444930f00.json,1602
SNAPData7Cc3D03D0B89DocsExperimentalDataHarnessesCsv_e1aff873-2f7b-434f-922a-9ff4158e85dc.json,1656
SNAPData7Cdd9076F280DocSourceOverridesJson_419aa429-0c2e-46fb-820d-f01134732a6b.json,1577
SNAPData7Dd0Cc9C80D2DocsExperimentalDataSnaposSessionIssuesV1110825024415Csv_989a668b-268f-4731-a79c-afb2606a306b.json,1853
SNAPData7Dfdaea6Aec3NumpydocMainNumpydocMainPreCommitHooksYaml_feee538a-5bd3-4bfa-9b9a-d2a4e033e9ad.json,1743
SNAPData7E84C7Ff550EE8ToolkitV5ResultsE8MetricsCsv_e8525316-ae40-4902-8090-4cd0d1860b6e.json,1642
SNAPData7Ee0E490Cfd1Bestbuild1013252BestBuild101325GrokAtomizationJson_d59009b7-16f9-4bde-9c24-b2c435b7fcff.json,1806
SNAPData80104771Cf04CqeUnifiedConfigsPersonaChecklistJson_0df9f1c8-f618-4895-bb73-f651886a683e.json,1699
SNAPData803D0B671866E8ToolkitV4ScaleLiftResultsLogsJson_cccdf7a7-9bdc-4771-b4eb-bfcb1f05efe2.json,1685
SNAPData806E4Fd725FcDocsExperimentalDataAcceptanceTableCsv_26905efc-beb5-432b-b341-024a26690948.json,1705
SNAPData80D732C75D04BuildscriptsCondarecipeLocalCondaBuildConfigYaml_3b9ead58-f776-48c6-b56f-1432c51422c7.json,1789
SNAPData80Fe817B10B6NumbaMainDocsEnvironmentYml_66ef7001-10f6-410d-99d1-e8d9ffef9d3d.json,1618
SNAPData825392Fd3A4FBuildscriptsAzureAzureLinuxMacosYml_b24c1209-6b4d-49ba-b773-d1bf7c2b275e.json,1683
SNAPData829Acaeb2B71DocsExperimentalDataCqeFormalSmokeResultsV3Csv_4820eed0-43fc-4214-82ab-1d3395a9a0b0.json,1772
SNAPData838B679B52A2CqePapersPackageRagsB7RagJsonl_f2d1d26a-7df5-4d5a-b5bc-4fdefcebe719.json,1645
SNAPData84246337363CGithubWorkflowsScorecardsYml_4f2ce462-88dd-4e52-9ada-2bdd27bb8f9b.json,1626
SNAPData84Eccd09A1A4SprintbStep2Ckpt6CqeRootManifestJson_eabff97c-37cb-4758-95b1-a14a4fb585b2.json,1692
SNAPData8514Ca8Fac52DocsExperimentalDataEmergent64MotifsCsv_826e137b-6557-424d-8bfc-5c9e8989332a.json,1713
SNAPData851C26Cb0C71CqePapersPackageRagsB5RagJsonl_b6456943-6efc-459e-9b04-86d79b4f1805.json,1645
SNAPData853A4Aeb6522DocsExperimentalDataCcd4F0D2Csv_0f7bce53-e99d-4928-b929-a63c12a39180.json,1648
SNAPData8782Ce772D27ArtifactsReceiptsRung1Json_fa6946e0-b926-4d5a-a458-bef731b0f60d.json,1610
SNAPData887B3A897E8ATestsDataSfc64Testset1Csv_d342234c-8c1b-4d24-992a-ebfc60977145.json,1601
SNAPData8892F4B31E45CqeUnifiedConfigsDefaultJson_811c3a25-ca45-488f-856b-fae15db3a05f.json,1626
SNAPData88De2554Ec6BPyprimaPyprimaPyprojectToml_7af8a340-d666-4889-a316-f0eaa001d3a9.json,1618
SNAPData89C646341A1DTestsDataStudentizedRangeMpmathRefJson_3217dfa1-4aca-4c25-a3ed-41e2c99ea1ca.json,1708
SNAPData8A57A811Fc67NumbaMainNumbaMainReadthedocsYml_c4bcb869-1880-45b2-ae43-0b70773f98ec.json,1660
SNAPData8A895917F30ETestsDataUmathValidationSetTanhCsv_f274a2fe-5e57-4f1f-bce1-333d6183e742.json,1674
SNAPData8A9Abf1C437BTieraA2RagDeckJsonl_68c2838d-089a-444b-9bde-8fbc14e66a55.json,1555
SNAPData8Bdf13Ed5B4CDocsExperimentalDataTicketsCsv_ed27d4a0-580e-4b5d-8bff-c08c8d9b1f17.json,1640
SNAPData8C3787B839EbDocsExperimentalDataSnapSelectiveSegmentPlanV1Csv_67ecaf7d-f99a-4c4c-8573-5d805a8a4b7c.json,1796
SNAPData8Cb777B664AbCqeplusAutoFullData2A4B588Ca7SlicesRegistryV2Json_ae57317c-d4ea-44a4-bfb3-1d156f77c631.json,1799
SNAPData8Cbc9573D771GithubWorkflowsCircleciYml_ee52dbcb-ac3d-4ef2-a523-401710915a3e.json,1610
SNAPData8D21B3B0115EDocsExperimentalDataResearchTokensIcePhaseViiV0Csv_5991e39c-83ff-4a6e-97bf-71cbc970966e.json,1805
SNAPData8D333B8E5B01SprintbStep1AutorollbackDemoTmpMergeDiffJson_c2b1012c-c7b1-4513-8f87-c082e23471fa.json,1758
SNAPData8E127D64422BDocsExperimentalDataCqeLedgerRunsCsv_7dc45aa0-f9b0-4b37-bb66-1463b5640c7b.json,1690
SNAPData8E74E977F257Labels68A8E31EDoc1Json_876a4a32-288a-40df-bd5b-19c21debac97.json,1578
SNAPData8Ec055D663D4EmcpTqfDeliveryUseruploadsCnfBoundaryReceiptExampleJson_d56ed601-c657-43f5-8cf2-9a24686856f7.json,1846
SNAPData8F0F47F381C0Cqe06Runners010Cqe06RunnersPyprojectToml_d7c388b9-8c55-491f-8879-373e928e0cee.json,1729
SNAPData8F1Dfcd0Aec6ElysiaMainElysiaMainMkdocsYml_e70343bd-b0c5-4d6e-b3a9-0d0d19be9815.json,1635
SNAPData909Ef9Aa6769Labels68A8E31EDoc3Json_66a9ed38-a40d-4d2f-80a6-352076fcfbbb.json,1578
SNAPData91308708DcebBuildscriptsAzureAzureWindowsYml_7e0d929e-e854-458b-8c70-d3035b43b1d4.json,1658
SNAPData917821762544LattpyMasterLattpyMasterPyprojectToml_b2a16a2c-8b9e-424f-ae2c-5f6bc13a10ef.json,1700
